Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,Prediksi
0,43,1,7,0,1,1,2630.0,26,100,0,0.0
0,50,1,47,0,1,1,32887.0,125,29,0,0.0
0,44,1,25,1,1,0,2630.0,30,90,0,0.0
0,40,1,41,0,1,1,38248.0,124,66,0,0.0
0,48,1,15,1,1,0,48083.0,26,292,0,0.0
0,24,1,25,1,0,1,2630.0,152,113,1,0.0
1,21,1,35,1,0,0,22627.0,152,72,0,0.0
0,32,1,8,1,1,0,35610.0,124,107,0,0.0
0,25,1,28,0,0,1,27575.0,156,44,0,0.0
1,21,1,29,1,0,0,33464.0,152,91,0,0.0
0,30,1,28,1,0,0,28722.0,152,30,0,0.0
0,39,1,28,1,1,0,33787.0,26,80,0,0.0
1,21,1,8,1,0,0,50073.0,160,140,0,0.0
0,54,1,28,1,1,0,34544.0,14,243,0,0.0
1,67,1,8,1,0,0,2630.0,1,124,0,0.0
0,32,1,30,0,1,1,2630.0,157,27,1,0.0
1,24,1,37,1,0,0,35111.0,152,131,0,0.0
1,23,1,46,0,0,1,42968.0,26,106,0,0.0
0,22,1,9,1,0,0,2630.0,26,234,0,0.0
1,24,1,29,0,0,0,33397.0,152,153,0,0.0
0,24,1,11,1,0,0,40597.0,152,65,0,0.0
1,58,1,28,0,1,1,2630.0,26,14,0,0.0
0,72,1,29,0,1,1,48038.0,26,269,0,0.0
1,26,1,3,1,0,0,30008.0,152,168,0,0.0
0,20,1,29,1,0,0,2630.0,1,198,0,0.0
0,63,1,14,0,1,0,61207.0,26,31,0,0.0
0,22,1,44,1,0,0,2630.0,152,224,0,0.0
1,25,1,30,1,0,0,24832.0,152,20,0,0.0
1,33,1,28,0,1,1,53294.0,154,225,0,0.0
0,48,1,28,0,1,1,41435.0,124,204,0,0.0
1,68,1,28,1,1,0,50198.0,26,180,0,0.0
0,22,1,36,0,0,1,27871.0,152,121,0,0.0
0,56,1,28,0,1,0,27985.0,26,54,0,0.0
1,48,1,28,0,1,1,49888.0,55,279,0,0.0
0,53,1,28,0,1,1,32048.0,125,240,0,0.0
1,25,1,28,1,0,0,42001.0,152,199,0,0.0
1,74,1,28,0,2,1,47327.0,124,57,0,0.0
0,25,1,47,0,0,1,2630.0,152,24,0,0.0
0,60,1,28,0,2,1,30539.0,26,237,0,0.0
1,23,1,37,1,0,1,30078.0,151,217,0,0.0
1,46,1,28,0,1,1,51646.0,26,38,0,0.0
0,41,1,28,0,1,1,40200.0,124,60,0,0.0
1,26,1,28,1,0,0,31606.0,152,183,0,0.0
0,42,1,28,0,2,1,61031.0,26,123,1,0.0
0,22,1,10,0,0,1,28347.0,152,112,0,0.0
1,50,1,49,1,1,1,2630.0,156,283,0,0.0
0,48,1,11,0,1,0,2630.0,120,50,1,0.0
0,25,1,37,1,0,0,31526.0,152,52,0,0.0
0,60,1,8,0,1,1,28835.0,124,69,0,0.0
0,44,1,33,0,1,1,28605.0,124,139,0,0.0
1,31,1,46,0,0,1,27521.0,124,173,1,0.0
0,26,1,31,1,0,0,2630.0,152,275,0,0.0
0,28,1,41,1,0,0,47993.0,152,61,0,0.0
0,38,1,36,1,1,0,2630.0,124,11,0,0.0
1,25,1,35,1,0,0,33962.0,152,10,0,0.0
1,65,1,28,0,1,1,59375.0,26,53,1,0.0
1,23,1,41,1,0,0,52207.0,152,162,0,0.0
0,77,0,28,0,1,0,26231.0,26,55,0,0.0
0,66,1,3,0,1,1,2630.0,129,175,0,0.0
1,25,1,21,1,0,0,26857.0,152,120,0,0.0
1,51,1,28,0,1,1,53368.0,26,98,0,0.0
0,59,1,29,1,1,0,29675.0,26,84,0,0.0
0,51,1,15,0,1,1,2630.0,157,200,1,1.0
1,35,1,35,0,1,1,28596.0,4,96,0,0.0
0,22,1,36,0,0,0,2630.0,152,13,0,0.0
1,40,1,28,0,1,1,38592.0,61,83,0,0.0
1,22,1,47,0,0,1,29174.0,152,139,0,0.0
1,62,1,28,0,2,1,48441.0,122,45,0,0.0
0,23,1,28,1,0,0,46831.0,152,140,0,0.0
0,26,1,11,1,0,0,21091.0,152,114,0,0.0
1,29,1,28,0,0,1,34521.0,152,290,0,0.0
1,30,1,41,0,0,1,2630.0,160,255,0,0.0
0,23,1,28,1,0,0,34699.0,152,233,0,0.0
0,46,1,28,1,1,0,2630.0,156,61,0,0.0
0,51,1,41,0,1,1,21264.0,26,26,1,0.0
0,23,1,8,1,0,0,25730.0,26,196,0,0.0
0,24,1,39,1,0,0,39377.0,152,192,0,0.0
1,22,1,6,0,0,1,34538.0,152,204,1,0.0
0,21,1,15,0,0,0,26805.0,160,180,0,0.0
0,22,1,8,1,0,0,58966.0,152,273,0,0.0
0,65,1,8,0,1,1,27064.0,26,136,1,0.0
0,23,1,46,0,0,1,32729.0,152,170,0,0.0
0,24,1,8,1,0,0,40246.0,160,52,0,0.0
0,57,1,28,0,1,1,39881.0,37,107,0,0.0
1,43,1,8,0,1,1,27336.0,122,56,0,0.0
0,65,1,28,0,1,0,42365.0,26,235,0,0.0
1,21,1,46,0,0,1,23487.0,160,222,0,0.0
1,25,1,32,0,0,0,34453.0,152,266,1,0.0
0,66,1,8,1,1,0,60503.0,26,202,0,0.0
0,22,1,22,0,0,0,27770.0,160,268,0,0.0
1,50,1,44,0,1,1,2630.0,26,63,0,0.0
0,27,1,28,1,1,0,54427.0,13,21,0,0.0
0,50,1,6,1,1,0,29697.0,124,169,0,0.0
0,66,1,48,0,1,1,2630.0,26,296,0,0.0
0,41,1,28,0,1,1,42305.0,158,273,1,0.0
1,21,1,15,1,0,0,36030.0,160,239,0,0.0
0,27,1,14,1,0,0,43568.0,152,52,0,0.0
0,41,1,41,0,1,0,2630.0,157,81,1,0.0
0,28,1,6,1,0,0,24308.0,152,25,0,0.0
1,21,1,9,0,0,1,35650.0,160,21,0,0.0
0,61,1,6,0,1,1,35315.0,124,184,0,0.0
1,22,1,50,1,0,1,33154.0,152,14,0,0.0
0,23,1,2,1,0,0,2630.0,152,70,0,0.0
0,55,1,28,0,1,1,37839.0,26,31,1,0.0
1,38,1,18,0,1,1,27352.0,26,259,1,0.0
0,36,1,11,0,1,0,40315.0,156,64,0,0.0
0,26,1,46,0,0,1,33285.0,152,236,0,0.0
1,27,1,41,1,0,0,27978.0,152,117,0,0.0
1,23,1,50,1,0,0,41449.0,152,216,0,0.0
0,58,1,36,0,1,1,28257.0,26,244,1,0.0
1,40,1,28,0,1,1,36032.0,26,30,0,0.0
1,26,1,41,0,0,1,29797.0,124,96,0,0.0
0,23,1,9,0,0,0,40578.0,151,58,0,0.0
0,23,1,33,1,0,0,36105.0,152,130,0,0.0
1,25,1,35,1,0,0,31559.0,152,120,0,0.0
0,67,1,28,1,1,0,41760.0,26,22,0,0.0
0,25,1,36,0,0,0,34931.0,152,243,0,0.0
0,33,1,28,0,1,0,57759.0,26,155,0,0.0
0,28,1,47,1,0,0,42770.0,26,247,0,0.0
1,22,1,41,1,0,0,39251.0,152,237,0,0.0
1,52,1,46,1,1,0,42056.0,124,177,0,0.0
1,51,1,28,0,1,1,50522.0,26,193,0,0.0
1,23,1,8,1,0,0,56298.0,152,216,0,0.0
1,62,1,28,0,1,1,36419.0,26,65,0,0.0
1,24,1,34,1,0,0,35537.0,152,198,0,0.0
1,23,1,46,1,0,0,25478.0,152,24,0,0.0
0,31,1,15,1,0,0,2630.0,160,63,0,0.0
1,22,1,8,1,0,0,48362.0,152,189,0,0.0
0,48,1,12,0,1,1,21174.0,26,81,0,0.0
0,23,1,15,1,0,0,26875.0,152,174,0,0.0
0,21,1,47,1,0,0,2630.0,152,294,0,0.0
1,80,1,28,0,1,1,29663.0,26,251,0,0.0
1,52,1,28,1,1,0,43698.0,26,131,0,0.0
0,41,1,28,0,1,1,27575.0,122,67,0,0.0
0,40,1,24,1,1,0,33004.0,145,142,0,0.0
0,50,1,8,0,1,1,36949.0,124,109,0,0.0
0,23,1,6,1,0,0,39267.0,152,294,0,0.0
1,21,1,2,1,0,0,28656.0,152,120,0,0.0
0,29,1,46,0,0,1,29882.0,152,191,1,0.0
1,21,1,30,0,0,1,26596.0,160,28,0,0.0
0,49,1,28,0,1,1,41677.0,26,45,0,0.0
1,85,1,8,1,1,0,41080.0,7,129,0,0.0
0,25,1,21,1,0,0,27609.0,152,295,0,0.0
0,22,1,10,1,0,0,25349.0,152,216,0,0.0
0,68,1,28,0,2,1,41039.0,24,46,0,0.0
0,45,1,28,0,1,1,36627.0,124,239,0,0.0
1,23,1,41,0,0,1,44250.0,160,111,0,0.0
0,21,1,17,1,0,0,35723.0,160,291,0,0.0
0,36,1,8,0,1,0,32908.0,4,96,0,0.0
0,41,1,20,1,1,0,2630.0,124,261,0,0.0
0,26,1,36,0,0,0,32871.0,152,85,0,0.0
0,54,1,8,0,1,1,40883.0,26,189,1,0.0
0,27,1,36,0,0,1,2630.0,160,271,0,0.0
0,39,1,36,0,1,1,2630.0,124,184,1,0.0
1,21,1,6,0,0,0,25875.0,152,87,0,0.0
1,24,1,25,0,0,1,35156.0,152,246,0,0.0
1,52,1,50,0,1,1,2630.0,124,232,1,0.0
0,28,1,13,0,1,1,29024.0,26,53,1,0.0
1,24,1,41,1,0,0,38480.0,153,296,0,0.0
1,25,1,16,0,0,1,34222.0,152,145,0,0.0
1,29,1,46,1,0,0,29694.0,124,267,0,0.0
0,41,1,28,0,1,1,33168.0,26,102,0,0.0
1,24,1,11,1,0,0,18050.0,152,186,0,0.0
1,25,1,28,0,0,1,55239.0,152,160,0,0.0
0,57,1,28,1,1,0,46552.0,29,149,0,0.0
0,34,1,28,1,1,0,33611.0,152,236,0,0.0
1,26,1,46,1,0,0,26182.0,152,210,0,0.0
0,30,1,35,1,0,0,32078.0,152,12,0,0.0
0,65,1,9,1,1,0,41410.0,152,78,0,0.0
0,63,1,17,0,1,1,40521.0,26,94,0,0.0
0,25,1,21,1,0,0,2630.0,152,83,0,0.0
0,31,1,33,1,0,0,26422.0,152,249,0,0.0
0,61,1,18,0,1,1,2630.0,157,130,0,0.0
1,24,1,21,1,0,0,29653.0,152,173,0,0.0
0,65,1,26,1,1,0,41712.0,26,139,0,0.0
1,26,1,8,1,0,0,24742.0,152,141,0,0.0
0,25,1,50,1,0,0,43096.0,152,267,0,0.0
1,25,1,47,0,0,1,27989.0,152,258,0,0.0
1,66,1,13,1,1,0,43216.0,124,145,0,0.0
0,25,1,3,1,0,0,21082.0,152,188,0,0.0
0,59,1,47,1,1,0,42390.0,122,49,0,0.0
0,21,1,28,0,1,1,36739.0,163,295,0,0.0
1,74,1,28,1,1,0,40002.0,26,166,0,0.0
1,64,1,37,0,1,1,35814.0,124,131,1,0.0
1,21,1,14,0,0,0,2630.0,152,155,0,0.0
1,22,1,6,1,0,0,31957.0,152,154,0,0.0
1,52,1,24,1,1,0,2630.0,145,137,0,0.0
0,23,1,41,1,0,0,46185.0,152,127,0,0.0
1,36,1,24,0,1,1,31093.0,24,113,0,0.0
0,24,1,6,1,0,0,20222.0,152,115,0,0.0
0,23,1,47,1,0,0,39092.0,26,223,0,0.0
0,49,1,28,0,1,1,34040.0,26,177,1,0.0
1,33,1,35,0,0,1,28082.0,157,92,0,0.0
1,27,1,28,0,1,1,54155.0,26,275,0,0.0
1,41,1,28,0,1,1,24496.0,124,177,0,0.0
1,24,1,40,0,0,1,41860.0,152,19,1,0.0
1,78,1,8,1,1,0,37567.0,152,71,0,0.0
1,47,1,43,0,1,1,28044.0,26,95,0,0.0
0,38,1,18,0,1,0,2630.0,124,73,0,0.0
0,47,1,35,1,1,0,28691.0,152,65,0,0.0
0,57,1,28,0,1,1,49945.0,31,144,0,0.0
1,53,1,28,0,1,1,36646.0,124,189,1,0.0
0,79,1,13,1,1,0,2630.0,26,51,0,0.0
0,30,1,15,1,1,0,2630.0,154,230,0,0.0
0,48,1,45,1,1,0,32095.0,26,108,0,0.0
1,27,1,28,0,0,1,34719.0,152,212,0,0.0
0,48,1,46,0,1,1,50139.0,26,135,0,0.0
1,50,1,1,0,1,1,2630.0,26,19,0,1.0
0,23,1,28,0,0,1,40765.0,152,144,0,0.0
0,57,1,8,0,1,1,33017.0,163,10,0,0.0
0,50,1,28,0,1,1,35881.0,122,145,0,0.0
0,73,1,8,1,1,0,2630.0,26,234,0,0.0
1,50,1,28,0,1,1,2630.0,156,64,0,0.0
1,63,1,8,0,1,1,36538.0,26,246,0,0.0
0,59,1,29,0,2,1,28478.0,26,254,0,0.0
1,40,1,28,1,1,0,49668.0,124,74,0,0.0
0,25,1,41,0,0,1,33165.0,152,97,0,0.0
1,22,1,3,1,0,1,38637.0,152,296,0,0.0
0,27,1,3,1,0,1,25698.0,152,143,0,0.0
0,30,1,28,1,0,0,50781.0,152,187,0,0.0
0,52,1,46,1,1,0,30324.0,26,45,0,0.0
1,27,1,41,1,0,0,23099.0,152,120,0,0.0
1,34,1,26,0,0,0,2630.0,1,270,0,0.0
0,35,1,41,1,1,0,44148.0,124,23,0,0.0
0,48,1,41,0,1,1,37321.0,26,24,0,0.0
1,42,1,26,1,1,0,52154.0,26,121,0,0.0
0,26,1,41,1,0,0,26158.0,152,233,0,0.0
1,39,1,50,0,1,0,18105.0,124,262,0,0.0
1,45,1,11,0,1,1,24800.0,124,194,0,0.0
0,29,1,30,1,0,0,2630.0,152,185,0,0.0
1,61,1,28,0,1,1,57806.0,26,133,0,0.0
0,24,1,10,1,0,0,31953.0,152,83,0,0.0
1,60,1,28,0,1,0,43378.0,26,23,0,0.0
0,38,1,28,0,1,1,42189.0,124,114,1,0.0
1,20,1,46,1,0,0,25325.0,160,192,0,0.0
1,27,1,11,1,0,0,27696.0,152,297,0,0.0
1,47,1,42,1,1,0,28112.0,30,135,0,0.0
1,25,1,11,1,0,0,35760.0,152,175,0,0.0
0,21,1,28,0,0,1,42868.0,160,268,0,0.0
0,23,1,21,1,0,0,22973.0,152,77,0,0.0
1,78,1,28,0,1,1,34650.0,124,23,0,0.0
0,53,1,39,0,1,1,26982.0,124,145,0,0.0
0,31,1,23,0,1,1,28573.0,124,90,1,1.0
1,48,1,18,0,1,1,19663.0,26,257,1,0.0
1,45,1,41,0,1,1,47939.0,26,44,1,0.0
1,23,1,28,1,0,0,36173.0,152,184,0,0.0
1,24,1,8,1,0,0,56408.0,152,46,0,0.0
0,51,1,46,0,2,1,29248.0,26,71,1,0.0
0,24,1,29,1,0,0,24540.0,152,119,0,0.0
0,42,1,8,0,1,1,36760.0,124,79,0,0.0
1,24,1,46,1,0,0,18719.0,152,59,0,0.0
0,22,1,30,0,0,1,29665.0,152,185,0,0.0
1,23,1,41,1,0,0,48593.0,151,85,0,0.0
0,45,1,4,1,1,0,43437.0,11,92,0,0.0
1,42,1,37,1,1,0,40213.0,124,80,0,0.0
1,23,1,41,1,0,0,58022.0,152,150,0,0.0
1,26,1,30,1,0,0,23495.0,152,228,0,0.0
1,29,1,47,0,1,1,29149.0,124,29,0,0.0
0,48,1,30,1,1,0,28001.0,124,289,0,0.0
0,20,1,8,0,0,1,41232.0,160,160,0,0.0
0,44,1,28,0,1,1,40381.0,26,24,0,1.0
1,22,1,28,1,0,0,37405.0,152,257,0,0.0
1,66,1,50,1,1,0,42164.0,25,242,0,0.0
0,39,1,50,1,1,0,32073.0,26,119,0,0.0
1,26,1,35,0,0,1,26817.0,152,275,0,0.0
1,33,1,27,0,0,1,27119.0,152,213,1,0.0
0,43,1,30,0,1,1,26399.0,26,246,0,1.0
1,50,1,28,0,1,1,40335.0,26,204,1,0.0
0,37,1,18,0,0,0,2630.0,1,199,0,0.0
0,34,1,21,0,1,1,28539.0,152,238,0,0.0
0,73,1,44,0,1,1,2630.0,30,135,0,0.0
0,60,1,43,1,1,0,22858.0,26,99,0,0.0
1,45,1,48,0,1,1,2630.0,124,234,0,0.0
0,33,1,11,1,0,0,2630.0,152,258,0,0.0
0,61,1,18,0,2,1,54978.0,155,199,0,0.0
1,22,1,10,1,0,0,32760.0,152,99,0,0.0
1,43,1,46,0,2,1,42296.0,124,37,1,0.0
0,31,1,15,0,1,1,2630.0,156,13,0,0.0
1,24,1,8,1,0,0,30563.0,152,165,0,0.0
0,59,1,28,0,1,1,48963.0,122,279,0,0.0
1,52,1,28,1,1,0,55962.0,26,190,0,0.0
0,25,1,41,0,1,1,2630.0,124,132,1,0.0
1,63,1,28,0,1,1,30183.0,122,26,0,0.0
0,21,1,50,1,0,0,31736.0,152,129,0,0.0
0,61,1,8,0,1,1,37989.0,124,195,0,0.0
0,43,1,28,1,1,0,37781.0,124,274,0,0.0
0,54,1,37,0,2,1,29260.0,124,64,0,0.0
1,35,1,28,1,1,0,34684.0,124,235,0,0.0
0,50,1,11,0,1,1,42780.0,124,130,0,0.0
0,47,1,4,1,1,0,28355.0,26,167,0,0.0
0,39,1,47,0,1,1,2630.0,156,100,0,1.0
1,22,1,15,1,0,0,33984.0,152,175,0,0.0
1,24,1,26,1,0,0,28693.0,26,91,0,0.0
0,45,1,11,0,1,1,37429.0,124,47,1,0.0
1,37,1,28,0,1,1,30966.0,122,276,0,1.0
0,47,1,28,0,2,1,44326.0,26,119,1,0.0
1,35,1,28,0,1,1,51229.0,124,115,0,0.0
1,74,1,28,1,1,0,42412.0,124,129,0,0.0
0,50,1,35,1,1,0,38059.0,124,133,0,0.0
0,31,1,8,0,0,1,2630.0,155,152,0,0.0
1,51,1,11,0,1,1,27581.0,163,70,1,0.0
1,29,1,30,1,0,0,24132.0,152,159,0,0.0
1,22,1,8,1,0,0,33610.0,152,268,0,0.0
0,52,1,8,0,1,1,34881.0,124,234,0,0.0
0,23,1,46,1,0,0,2630.0,26,36,0,0.0
0,29,1,47,0,0,0,33988.0,152,56,0,0.0
1,78,1,28,0,1,1,61117.0,26,129,0,0.0
1,28,1,8,1,0,0,26794.0,152,218,0,0.0
0,44,1,28,0,2,1,58292.0,26,30,0,0.0
1,58,1,28,0,1,1,43124.0,26,100,0,0.0
1,65,1,28,1,1,0,35203.0,60,232,0,0.0
0,43,1,18,1,1,0,29359.0,24,28,0,0.0
0,36,1,13,0,1,1,26501.0,26,240,0,1.0
1,36,1,28,0,1,1,47039.0,156,27,0,0.0
0,21,1,11,0,0,1,33659.0,160,264,0,0.0
0,35,1,41,1,1,0,25335.0,124,42,0,0.0
1,22,1,40,1,0,0,44181.0,26,100,0,0.0
0,48,1,31,1,1,0,2630.0,124,18,0,0.0
1,47,1,28,0,1,1,32228.0,26,224,0,0.0
1,24,1,45,0,0,0,2630.0,26,159,0,0.0
1,25,1,11,1,0,0,23478.0,152,111,0,0.0
0,78,1,46,0,1,0,29956.0,26,149,0,0.0
0,39,1,38,0,1,1,22759.0,124,110,0,0.0
1,59,1,28,0,1,1,2630.0,124,102,1,1.0
0,53,1,48,0,1,1,2630.0,26,21,1,0.0
0,22,1,15,1,0,0,24299.0,152,46,0,0.0
1,24,1,6,1,0,0,26349.0,152,185,0,0.0
0,25,1,18,1,0,0,27891.0,152,99,0,0.0
1,29,1,35,1,0,0,2630.0,152,35,0,0.0
0,24,1,23,1,0,0,18570.0,152,101,0,0.0
0,39,1,28,1,1,0,29319.0,124,115,0,0.0
1,43,1,29,0,1,1,29749.0,124,185,1,0.0
1,45,1,28,0,1,1,47036.0,124,56,1,0.0
1,34,1,45,1,1,0,29379.0,152,134,0,0.0
0,24,1,47,1,0,0,32832.0,152,295,0,0.0
0,75,1,6,0,1,1,29561.0,124,142,0,0.0
0,46,1,28,1,1,0,33626.0,124,229,0,0.0
1,22,1,27,0,0,1,28688.0,152,121,0,0.0
1,31,1,28,0,0,1,36200.0,152,220,1,0.0
0,23,1,47,1,0,0,39154.0,26,83,0,0.0
1,23,1,37,0,0,1,28939.0,152,281,0,0.0
1,32,1,41,0,0,1,2630.0,124,208,1,1.0
1,23,1,29,1,0,0,32603.0,152,126,0,0.0
0,55,1,36,0,1,1,2630.0,124,97,0,0.0
1,22,1,35,1,0,0,22601.0,152,229,0,0.0
0,22,1,15,0,0,1,2630.0,152,89,0,0.0
1,27,1,21,1,0,0,33385.0,152,162,0,0.0
1,61,1,28,0,1,1,49424.0,124,233,0,0.0
0,44,1,28,1,1,0,2630.0,124,217,0,0.0
0,41,1,38,0,1,1,44467.0,122,78,1,0.0
0,40,1,28,0,1,1,53299.0,124,175,0,0.0
0,48,1,47,0,1,1,31581.0,124,193,0,0.0
0,24,1,8,1,0,0,31636.0,152,40,0,0.0
0,26,1,28,1,0,0,28057.0,152,165,0,0.0
1,43,1,28,1,1,0,34178.0,124,239,0,0.0
1,27,1,41,1,0,0,28224.0,152,200,0,0.0
1,24,1,13,1,0,0,26285.0,152,36,0,0.0
0,42,1,28,0,1,1,48857.0,124,41,0,0.0
0,29,1,47,0,0,1,41428.0,152,127,0,0.0
0,22,1,47,0,0,0,33083.0,152,115,0,0.0
1,27,1,19,1,0,0,38036.0,152,135,0,0.0
0,34,1,28,0,1,1,55109.0,156,192,0,1.0
1,24,1,24,1,0,0,27458.0,152,52,0,0.0
1,73,1,28,0,1,1,40565.0,124,71,0,0.0
0,35,1,28,0,1,0,39315.0,124,229,0,0.0
0,45,1,28,0,1,1,54336.0,124,108,1,0.0
1,23,1,14,0,0,1,16298.0,152,63,0,0.0
1,20,1,8,0,1,1,2630.0,156,292,0,0.0
1,44,1,8,0,1,1,2630.0,156,134,1,0.0
0,35,1,48,0,1,1,2630.0,124,154,1,0.0
0,22,1,12,0,0,1,2630.0,152,47,1,0.0
1,42,1,28,0,1,1,47097.0,26,215,1,1.0
1,55,1,22,0,1,1,29260.0,26,74,0,0.0
0,29,1,12,1,0,0,23831.0,151,242,0,0.0
1,38,1,32,0,1,1,2630.0,157,170,0,0.0
1,24,1,45,0,0,0,26733.0,152,171,0,0.0
0,38,1,41,0,1,1,20645.0,124,245,0,0.0
0,40,1,14,0,1,1,35448.0,124,115,1,0.0
1,23,1,8,0,0,1,56773.0,163,54,0,0.0
0,28,1,18,1,0,0,20896.0,152,280,0,0.0
0,56,1,28,1,1,0,50240.0,125,57,0,0.0
0,21,1,15,0,0,0,2630.0,152,89,0,0.0
0,22,1,18,1,0,0,35698.0,152,205,0,0.0
0,52,1,41,1,1,0,29364.0,124,231,0,0.0
0,34,1,36,0,1,0,32053.0,152,299,0,0.0
1,48,1,28,1,1,0,42151.0,26,218,0,0.0
0,55,1,28,0,1,1,50982.0,122,40,0,0.0
1,44,1,28,0,1,1,48838.0,29,255,1,0.0
1,35,1,15,0,1,0,2630.0,152,254,0,0.0
1,21,1,6,0,0,0,40202.0,152,91,0,0.0
1,23,1,30,1,0,0,22778.0,152,166,0,0.0
1,20,1,6,0,0,1,29642.0,160,289,0,0.0
1,28,1,31,0,0,1,2630.0,152,230,0,1.0
0,64,1,28,0,1,1,43888.0,26,174,0,0.0
1,37,1,38,1,0,0,2630.0,26,31,0,0.0
0,44,1,28,0,1,1,41821.0,124,236,1,0.0
0,27,1,17,1,0,0,2630.0,152,197,0,0.0
0,51,1,41,0,1,1,2630.0,124,73,0,0.0
0,38,1,8,1,1,0,2630.0,157,101,0,0.0
0,38,1,33,0,1,1,34133.0,157,187,0,0.0
1,33,1,8,0,0,1,40498.0,124,248,1,0.0
1,22,1,3,1,0,0,34884.0,152,109,0,0.0
1,39,1,28,0,1,1,24629.0,29,72,0,0.0
0,58,1,17,0,1,1,32704.0,25,115,1,0.0
1,54,1,16,1,1,0,22593.0,11,280,0,0.0
1,20,1,15,0,0,1,35930.0,160,23,0,0.0
1,24,1,15,0,0,0,33754.0,152,129,0,0.0
1,41,1,7,0,1,1,36056.0,122,90,0,0.0
1,40,1,41,0,1,1,23749.0,26,233,0,0.0
0,40,1,16,0,1,1,2630.0,156,65,0,0.0
0,42,1,50,0,1,1,36513.0,124,81,0,0.0
0,65,1,15,0,1,1,2630.0,156,14,0,0.0
1,24,1,28,0,0,1,28225.0,152,162,0,0.0
1,26,1,15,1,0,0,45928.0,152,219,0,0.0
1,26,1,46,0,0,1,30602.0,152,167,0,0.0
0,63,1,48,1,1,0,2630.0,124,158,0,0.0
0,38,1,46,0,1,1,35755.0,157,53,0,0.0
0,22,1,8,1,0,1,38908.0,152,230,0,0.0
0,20,1,39,0,0,1,2630.0,160,297,0,0.0
0,59,1,43,0,1,1,28141.0,26,287,0,0.0
0,49,1,20,0,1,0,2630.0,124,17,0,0.0
1,44,1,3,0,1,1,44776.0,124,17,0,0.0
0,30,1,11,1,0,0,27781.0,152,122,0,0.0
0,51,1,29,0,1,1,48247.0,124,255,1,0.0
0,22,1,47,1,0,0,34426.0,26,95,0,0.0
0,40,1,37,0,1,1,32797.0,124,267,0,0.0
1,74,1,43,1,1,0,36963.0,124,252,0,0.0
1,22,1,41,1,0,0,31863.0,152,287,0,0.0
1,51,1,29,1,1,0,33650.0,7,83,0,0.0
0,44,1,28,0,2,1,41153.0,154,83,0,0.0
1,36,1,27,0,1,1,28182.0,124,163,0,0.0
1,25,1,39,1,0,0,2630.0,160,48,0,0.0
1,26,1,6,0,0,1,34329.0,152,113,0,0.0
0,45,1,34,1,1,0,32559.0,124,185,0,0.0
1,24,1,6,1,0,0,19177.0,152,293,0,0.0
1,53,1,28,0,1,1,2630.0,157,176,0,1.0
0,75,1,28,0,1,1,44384.0,26,141,0,0.0
0,42,1,28,0,1,1,25946.0,124,241,1,0.0
1,51,1,28,0,1,1,47300.0,26,155,1,1.0
0,44,1,28,0,1,1,34441.0,13,47,0,0.0
1,21,1,4,0,0,1,2630.0,152,180,0,0.0
1,25,1,8,0,0,1,41514.0,152,32,0,0.0
0,52,1,46,1,1,0,24805.0,124,111,0,0.0
0,46,1,27,0,1,1,2630.0,26,162,0,0.0
0,66,1,48,1,1,0,2630.0,26,31,0,0.0
1,47,1,28,0,1,1,39027.0,124,182,0,0.0
1,65,1,28,0,1,1,37753.0,124,187,0,0.0
1,49,1,30,0,1,1,41464.0,124,127,0,0.0
1,44,1,28,1,1,0,33848.0,26,289,0,0.0
1,22,1,45,1,0,0,29803.0,152,80,0,0.0
0,45,1,28,0,1,1,36585.0,26,27,0,1.0
1,24,1,15,0,0,0,29782.0,151,180,0,0.0
0,42,1,50,0,1,1,45165.0,124,202,0,0.0
0,53,1,28,1,1,0,33738.0,122,75,0,0.0
1,26,1,30,0,0,1,27128.0,152,57,0,0.0
1,60,1,41,0,1,1,25670.0,124,229,1,0.0
1,26,1,12,1,0,0,31549.0,152,99,0,0.0
0,49,1,33,0,1,1,28176.0,26,250,0,0.0
0,53,1,28,0,1,1,53821.0,122,199,0,0.0
1,43,1,43,1,1,0,29009.0,124,165,0,0.0
1,25,1,41,1,0,0,40147.0,152,144,0,0.0
0,35,1,28,0,1,1,36520.0,124,64,0,0.0
1,25,1,33,1,0,0,2630.0,152,238,0,0.0
0,41,1,46,0,1,1,2630.0,157,26,1,0.0
0,67,1,14,1,1,0,32808.0,26,208,0,0.0
1,23,1,3,1,0,0,41352.0,152,108,0,0.0
0,41,1,18,0,1,1,36890.0,124,33,0,0.0
1,23,1,36,1,0,0,27961.0,152,64,0,0.0
0,33,1,41,1,0,0,29481.0,152,56,0,0.0
0,52,1,0,0,1,1,2630.0,26,182,0,0.0
0,48,1,28,0,1,1,39207.0,124,21,0,0.0
1,25,1,45,0,0,1,27232.0,152,58,0,0.0
0,77,1,28,0,1,1,36099.0,124,139,0,0.0
0,26,1,12,1,0,0,2630.0,152,67,0,0.0
0,47,1,28,0,2,1,2630.0,61,258,0,0.0
0,30,1,28,1,0,0,57225.0,152,170,0,0.0
0,51,1,48,1,1,0,2630.0,124,257,0,0.0
1,23,1,13,0,0,1,27760.0,26,253,1,0.0
1,22,1,11,1,0,0,26178.0,152,157,0,0.0
